State_Num,County_Num,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Temp_Max
41,205,48.91587301587302,52.845238095238095,61.00079365079365,70.15,78.4531746031746,87.9515873015873,91.29047619047618,89.62698412698413,81.11825396825397,70.40873015873017,57.534126984126985,48.38650793650794,91.29047619047618
41,207,54.70238095238095,59.25873015873016,67.75952380952381,77.50873015873016,84.7515873015873,92.88968253968254,96.5984126984127,96.32142857142857,86.9015873015873,76.3952380952381,63.93015873015873,54.69761904761905,96.5984126984127
41,209,60.30555555555556,63.957142857142856,71.33650793650794,78.69920634920635,84.81269841269841,91.52222222222223,94.91269841269842,95.55238095238096,88.01984126984127,79.19920634920635,67.94365079365079,60.515079365079366,95.55238095238096
41,211,48.33888888888889,52.842063492063495,61.432539682539684,71.50079365079365,79.5904761904762,88.9095238095238,93.83809523809524,92.59126984126983,83.6015873015873,71.98650793650793,58.62301587301587,48.43015873015873,93.83809523809524
41,213,56.22142857142857,60.43888888888889,67.96904761904761,76.06507936507937,83.13095238095238,90.53174603174602,94.45873015873016,95.0968253968254,87.46587301587302,77.68571428571428,65.62142857142857,56.87619047619047,95.0968253968254
41,215,69.7563492063492,73.72380952380952,79.9920634920635,86.36111111111111,90.84285714285714,94.9563492063492,96.48650793650793,97.34285714285714,91.16507936507936,85.21587301587302,76.26825396825397,69.6,97.34285714285714
41,217,56.39206349206349,60.68571428571428,68.35714285714286,76.61587301587302,83.58650793650794,91.54285714285714,95.5015873015873,96.04444444444445,87.86825396825397,77.76904761904763,65.73650793650793,57.208730158730155,96.04444444444445
41,219,52.9436507936508,57.612698412698414,65.48333333333333,74.50714285714285,82.60793650793651,90.36984126984127,91.82619047619048,90.7452380952381,82.35714285714286,72.9031746031746,61.23015873015873,52.40952380952381,91.82619047619048
41,221,55.96190476190476,60.57063492063492,68.19365079365079,76.83412698412698,83.73412698412699,91.87698412698413,96.07142857142857,96.37857142857143,87.52777777777777,77.04047619047618,65.12380952380953,56.80793650793651,96.37857142857143
41,223,53.26190476190476,57.51428571428571,65.42698412698412,74.10396825396825,81.47936507936508,89.08888888888889,93.28968253968254,93.79920634920634,86.08095238095238,76.08015873015873,63.574603174603176,54.34761904761905,93.79920634920634
41,225,58.82063492063492,62.55873015873016,69.92301587301587,77.65793650793651,84.38253968253969,91.17301587301587,94.41111111111111,95.1420634920635,87.99047619047619,79.09603174603174,67.43174603174603,59.34047619047619,95.1420634920635
41,227,56.411904761904765,60.96666666666667,69.22460317460317,78.19920634920635,85.46904761904761,92.47619047619048,94.43730158730159,93.96507936507936,85.31111111111112,76.08333333333333,64.41825396825396,55.73730158730159,94.43730158730159
41,229,57.016666666666666,61.9015873015873,68.85396825396825,77.08174603174604,85.79285714285714,93.64047619047619,92.44761904761904,90.78412698412698,83.95952380952382,75.55079365079365,63.93650793650794,55.51190476190476,93.64047619047619
41,231,53.01269841269841,57.342063492063495,65.26428571428572,74.01666666666667,81.54603174603174,89.5111111111111,93.77857142857142,94.33888888888889,86.22142857142858,76.01190476190476,63.42301587301587,54.182539682539684,94.33888888888889
41,233,49.146031746031746,53.33571428571428,61.83253968253968,71.72301587301587,80.1952380952381,89.68253968253968,93.86666666666666,92.20714285714286,83.41031746031746,71.95,58.6515873015873,48.71666666666667,93.86666666666666
41,235,57.757936507936506,62.81587301587302,70.45793650793651,79.1984126984127,86.35555555555555,92.67698412698412,94.85634920634921,94.61984126984127,86.11825396825397,76.79920634920634,65.4420634920635,57.37301587301587,94.85634920634921
